RegionID,RegionName,Country
2098,Region_2098,Russia
2099,Region_2099,Turkey
2100,Region_2100,Saudi Arabia
2101,Region_2101,Argentina
2102,Region_2102,Chile
2103,Region_2103,Colombia
2104,Region_2104,Peru
2105,Region_2105,New Zealand
2106,Region_2106,Sweden
2107,Region_2107,Norway
2108,Region_2108,Denmark
2109,Region_2109,Finland
2110,Region_2110,Poland
2111,Region_2111,Portugal
2112,Region_2112,Belgium
2113,Region_2113,Switzerland
2114,Region_2114,Austria
2115,Region_2115,Greece
2116,Region_2116,Ireland
2117,Region_2117,Thailand
2118,Region_2118,Vietnam
2119,Region_2119,Malaysia
2120,Region_2120,Indonesia
2121,Region_2121,Philippines
2122,Region_2122,Pakistan
2123,Region_2123,Bangladesh
2124,Region_2124,Sri Lanka
2125,Region_2125,Nepal
2126,Region_2126,UAE
2127,Region_2127,Qatar
2128,Region_2128,Kuwait
2129,Region_2129,Oman
2130,Region_2130,Nigeria
2131,Region_2131,Kenya
2132,Region_2132,Morocco
2133,Region_2133,Algeria
2134,Region_2134,Venezuela
2135,Region_2135,Ecuador
2136,Region_2136,Paraguay
2137,Region_2137,Bolivia
2138,Region_2138,Uruguay
2139,Region_2139,Czech Republic
2140,Region_2140,Hungary
2141,Region_2141,Romania
2142,Region_2142,Bulgaria
2143,Region_2143,Slovakia
2144,Region_2144,Slovenia
2145,Region_2145,Croatia
2146,Region_2146,Serbia
2147,Region_2147,Lithuania
2148,Region_2148,Latvia
2149,Region_2149,Estonia
2150,Region_2150,Ukraine
2151,Region_2151,Belarus
2152,Region_2152,Kazakhstan
2153,Region_2153,Uzbekistan
2154,Region_2154,Turkmenistan
2155,Region_2155,Tajikistan
2156,Region_2156,Kyrgyzstan
2157,Region_2157,Mongolia
2158,Region_2158,Myanmar
2159,Region_2159,Cambodia
2160,Region_2160,Laos
2161,Region_2161,United States
2162,Region_2162,Canada
2163,Region_2163,Mexico
2164,Region_2164,Brazil
2165,Region_2165,United Kingdom
2166,Region_2166,Germany
2167,Region_2167,France
2168,Region_2168,Italy
2169,Region_2169,Spain
2170,Region_2170,Netherlands
2171,Region_2171,Australia
2172,Region_2172,India
2173,Region_2173,China
2174,Region_2174,Japan
2175,Region_2175,South Korea
2176,Region_2176,South Africa
2177,Region_2177,Egypt
2178,Region_2178,Russia
2179,Region_2179,Turkey
2180,Region_2180,Saudi Arabia
2181,Region_2181,Argentina
2182,Region_2182,Chile
2183,Region_2183,Colombia
2184,Region_2184,Peru
2185,Region_2185,New Zealand
2186,Region_2186,Sweden
2187,Region_2187,Norway
2188,Region_2188,Denmark
2189,Region_2189,Finland
2190,Region_2190,Poland
2191,Region_2191,Portugal
2192,Region_2192,Belgium
2193,Region_2193,Switzerland
2194,Region_2194,Austria
2195,Region_2195,Greece
2196,Region_2196,Ireland
2197,Region_2197,Thailand
2198,Region_2198,Vietnam
2199,Region_2199,Malaysia
2200,Region_2200,Indonesia
2201,Region_2201,Philippines
2202,Region_2202,Pakistan
2203,Region_2203,Bangladesh
2204,Region_2204,Sri Lanka
2205,Region_2205,Nepal
2206,Region_2206,UAE
2207,Region_2207,Qatar
2208,Region_2208,Kuwait
2209,Region_2209,Oman
2210,Region_2210,Nigeria
2211,Region_2211,Kenya
2212,Region_2212,Morocco
2213,Region_2213,Algeria
2214,Region_2214,Venezuela
2215,Region_2215,Ecuador
2216,Region_2216,Paraguay
2217,Region_2217,Bolivia
2218,Region_2218,Uruguay
2219,Region_2219,Czech Republic
2220,Region_2220,Hungary
2221,Region_2221,Romania
2222,Region_2222,Bulgaria
2223,Region_2223,Slovakia
2224,Region_2224,Slovenia
2225,Region_2225,Croatia
2226,Region_2226,Serbia
2227,Region_2227,Lithuania
2228,Region_2228,Latvia
2229,Region_2229,Estonia
2230,Region_2230,Ukraine
2231,Region_2231,Belarus
2232,Region_2232,Kazakhstan
2233,Region_2233,Uzbekistan
2234,Region_2234,Turkmenistan
2235,Region_2235,Tajikistan
2236,Region_2236,Kyrgyzstan
2237,Region_2237,Mongolia
2238,Region_2238,Myanmar
2239,Region_2239,Cambodia
2240,Region_2240,Laos
2241,Region_2241,United States
2242,Region_2242,Canada
2243,Region_2243,Mexico
2244,Region_2244,Brazil
2245,Region_2245,United Kingdom
2246,Region_2246,Germany
2247,Region_2247,France
2248,Region_2248,Italy
2249,Region_2249,Spain
2250,Region_2250,Netherlands
2251,Region_2251,Australia
2252,Region_2252,India
2253,Region_2253,China
2254,Region_2254,Japan
2255,Region_2255,South Korea
2256,Region_2256,South Africa
2257,Region_2257,Egypt
2258,Region_2258,Russia
2259,Region_2259,Turkey
2260,Region_2260,Saudi Arabia
2261,Region_2261,Argentina
2262,Region_2262,Chile
2263,Region_2263,Colombia
2264,Region_2264,Peru
2265,Region_2265,New Zealand
2266,Region_2266,Sweden
2267,Region_2267,Norway
2268,Region_2268,Denmark
2269,Region_2269,Finland
2270,Region_2270,Poland
2271,Region_2271,Portugal
2272,Region_2272,Belgium
2273,Region_2273,Switzerland
2274,Region_2274,Austria
2275,Region_2275,Greece
2276,Region_2276,Ireland
2277,Region_2277,Thailand
2278,Region_2278,Vietnam
2279,Region_2279,Malaysia
2280,Region_2280,Indonesia
2281,Region_2281,Philippines
2282,Region_2282,Pakistan
2283,Region_2283,Bangladesh
2284,Region_2284,Sri Lanka
2285,Region_2285,Nepal
2286,Region_2286,UAE
2287,Region_2287,Qatar
2288,Region_2288,Kuwait
2289,Region_2289,Oman
2290,Region_2290,Nigeria
2291,Region_2291,Kenya
2292,Region_2292,Morocco
2293,Region_2293,Algeria
2294,Region_2294,Venezuela
2295,Region_2295,Ecuador
2296,Region_2296,Paraguay
2297,Region_2297,Bolivia
2298,Region_2298,Uruguay
2299,Region_2299,Czech Republic
2300,Region_2300,Hungary
2301,Region_2301,Romania
2302,Region_2302,Bulgaria
2303,Region_2303,Slovakia
2304,Region_2304,Slovenia
2305,Region_2305,Croatia
2306,Region_2306,Serbia
2307,Region_2307,Lithuania
2308,Region_2308,Latvia
2309,Region_2309,Estonia
2310,Region_2310,Ukraine
2311,Region_2311,Belarus
2312,Region_2312,Kazakhstan
2313,Region_2313,Uzbekistan
2314,Region_2314,Turkmenistan
2315,Region_2315,Tajikistan
2316,Region_2316,Kyrgyzstan
2317,Region_2317,Mongolia
2318,Region_2318,Myanmar
2319,Region_2319,Cambodia
2320,Region_2320,Laos
2321,Region_2321,United States
2322,Region_2322,Canada
2323,Region_2323,Mexico
2324,Region_2324,Brazil
2325,Region_2325,United Kingdom
2326,Region_2326,Germany
2327,Region_2327,France
2328,Region_2328,Italy
2329,Region_2329,Spain
2330,Region_2330,Netherlands
2331,Region_2331,Australia
2332,Region_2332,India
2333,Region_2333,China
2334,Region_2334,Japan
2335,Region_2335,South Korea
2336,Region_2336,South Africa
2337,Region_2337,Egypt
2338,Region_2338,Russia
2339,Region_2339,Turkey
2340,Region_2340,Saudi Arabia
2341,Region_2341,Argentina
2342,Region_2342,Chile
2343,Region_2343,Colombia
2344,Region_2344,Peru
2345,Region_2345,New Zealand
2346,Region_2346,Sweden
2347,Region_2347,Norway
2348,Region_2348,Denmark
2349,Region_2349,Finland
2350,Region_2350,Poland
2351,Region_2351,Portugal
2352,Region_2352,Belgium
2353,Region_2353,Switzerland
2354,Region_2354,Austria
2355,Region_2355,Greece
2356,Region_2356,Ireland
2357,Region_2357,Thailand
2358,Region_2358,Vietnam
2359,Region_2359,Malaysia
2360,Region_2360,Indonesia
2361,Region_2361,Philippines
2362,Region_2362,Pakistan
2363,Region_2363,Bangladesh
2364,Region_2364,Sri Lanka
2365,Region_2365,Nepal
2366,Region_2366,UAE
2367,Region_2367,Qatar
2368,Region_2368,Kuwait
2369,Region_2369,Oman
2370,Region_2370,Nigeria
2371,Region_2371,Kenya
2372,Region_2372,Morocco
2373,Region_2373,Algeria
2374,Region_2374,Venezuela
2375,Region_2375,Ecuador
2376,Region_2376,Paraguay
2377,Region_2377,Bolivia
2378,Region_2378,Uruguay
2379,Region_2379,Czech Republic
2380,Region_2380,Hungary
2381,Region_2381,Romania
2382,Region_2382,Bulgaria
2383,Region_2383,Slovakia
2384,Region_2384,Slovenia
2385,Region_2385,Croatia
2386,Region_2386,Serbia
2387,Region_2387,Lithuania
2388,Region_2388,Latvia
2389,Region_2389,Estonia
2390,Region_2390,Ukraine
2391,Region_2391,Belarus
2392,Region_2392,Kazakhstan
2393,Region_2393,Uzbekistan
2394,Region_2394,Turkmenistan
2395,Region_2395,Tajikistan
2396,Region_2396,Kyrgyzstan
2397,Region_2397,Mongolia
2398,Region_2398,Myanmar
2399,Region_2399,Cambodia
2400,Region_2400,Laos
2401,Region_2401,United States
2402,Region_2402,Canada
2403,Region_2403,Mexico
2404,Region_2404,Brazil
2405,Region_2405,United Kingdom
2406,Region_2406,Germany
2407,Region_2407,France
2408,Region_2408,Italy
2409,Region_2409,Spain
2410,Region_2410,Netherlands
2411,Region_2411,Australia
2412,Region_2412,India
2413,Region_2413,China
2414,Region_2414,Japan
2415,Region_2415,South Korea
2416,Region_2416,South Africa
2417,Region_2417,Egypt
2418,Region_2418,Russia
2419,Region_2419,Turkey
2420,Region_2420,Saudi Arabia
2421,Region_2421,Argentina
2422,Region_2422,Chile
2423,Region_2423,Colombia
2424,Region_2424,Peru
2425,Region_2425,New Zealand
2426,Region_2426,Sweden
2427,Region_2427,Norway
2428,Region_2428,Denmark
2429,Region_2429,Finland
2430,Region_2430,Poland
2431,Region_2431,Portugal
2432,Region_2432,Belgium
2433,Region_2433,Switzerland
2434,Region_2434,Austria
2435,Region_2435,Greece
2436,Region_2436,Ireland
2437,Region_2437,Thailand
2438,Region_2438,Vietnam
2439,Region_2439,Malaysia
2440,Region_2440,Indonesia
2441,Region_2441,Philippines
2442,Region_2442,Pakistan
2443,Region_2443,Bangladesh
2444,Region_2444,Sri Lanka
2445,Region_2445,Nepal
2446,Region_2446,UAE
2447,Region_2447,Qatar
2448,Region_2448,Kuwait
2449,Region_2449,Oman
2450,Region_2450,Nigeria
2451,Region_2451,Kenya
2452,Region_2452,Morocco
2453,Region_2453,Algeria
2454,Region_2454,Venezuela
2455,Region_2455,Ecuador
2456,Region_2456,Paraguay
2457,Region_2457,Bolivia
2458,Region_2458,Uruguay
2459,Region_2459,Czech Republic
2460,Region_2460,Hungary
2461,Region_2461,Romania
2462,Region_2462,Bulgaria
2463,Region_2463,Slovakia
2464,Region_2464,Slovenia
2465,Region_2465,Croatia
2466,Region_2466,Serbia
2467,Region_2467,Lithuania
2468,Region_2468,Latvia
2469,Region_2469,Estonia
2470,Region_2470,Ukraine
2471,Region_2471,Belarus
2472,Region_2472,Kazakhstan
2473,Region_2473,Uzbekistan
2474,Region_2474,Turkmenistan
2475,Region_2475,Tajikistan
2476,Region_2476,Kyrgyzstan
2477,Region_2477,Mongolia
2478,Region_2478,Myanmar
2479,Region_2479,Cambodia
2480,Region_2480,Laos
2481,Region_2481,United States
2482,Region_2482,Canada
2483,Region_2483,Mexico
2484,Region_2484,Brazil
2485,Region_2485,United Kingdom
2486,Region_2486,Germany
2487,Region_2487,France
2488,Region_2488,Italy
2489,Region_2489,Spain
2490,Region_2490,Netherlands
2491,Region_2491,Australia
2492,Region_2492,India
2493,Region_2493,China
2494,Region_2494,Japan
2495,Region_2495,South Korea
2496,Region_2496,South Africa
2497,Region_2497,Egypt
2498,Region_2498,Russia
2499,Region_2499,Turkey
2500,Region_2500,Saudi Arabia
2501,Region_2501,Argentina
2502,Region_2502,Chile
2503,Region_2503,Colombia
2504,Region_2504,Peru
2505,Region_2505,New Zealand
2506,Region_2506,Sweden
2507,Region_2507,Norway
2508,Region_2508,Denmark
2509,Region_2509,Finland
2510,Region_2510,Poland
2511,Region_2511,Portugal
2512,Region_2512,Belgium
2513,Region_2513,Switzerland
2514,Region_2514,Austria
2515,Region_2515,Greece
2516,Region_2516,Ireland
2517,Region_2517,Thailand
2518,Region_2518,Vietnam
2519,Region_2519,Malaysia
2520,Region_2520,Indonesia
2521,Region_2521,Philippines
2522,Region_2522,Pakistan
2523,Region_2523,Bangladesh
2524,Region_2524,Sri Lanka
2525,Region_2525,Nepal
2526,Region_2526,UAE
2527,Region_2527,Qatar
2528,Region_2528,Kuwait
2529,Region_2529,Oman
2530,Region_2530,Nigeria
2531,Region_2531,Kenya
2532,Region_2532,Morocco
2533,Region_2533,Algeria
2534,Region_2534,Venezuela
2535,Region_2535,Ecuador
2536,Region_2536,Paraguay
2537,Region_2537,Bolivia
2538,Region_2538,Uruguay
2539,Region_2539,Czech Republic
2540,Region_2540,Hungary
2541,Region_2541,Romania
2542,Region_2542,Bulgaria
2543,Region_2543,Slovakia
2544,Region_2544,Slovenia
2545,Region_2545,Croatia
2546,Region_2546,Serbia
2547,Region_2547,Lithuania
2548,Region_2548,Latvia
2549,Region_2549,Estonia
2550,Region_2550,Ukraine
2551,Region_2551,Belarus
2552,Region_2552,Kazakhstan
2553,Region_2553,Uzbekistan
2554,Region_2554,Turkmenistan
2555,Region_2555,Tajikistan
2556,Region_2556,Kyrgyzstan
2557,Region_2557,Mongolia
2558,Region_2558,Myanmar
2559,Region_2559,Cambodia
2560,Region_2560,Laos
2561,Region_2561,United States
2562,Region_2562,Canada
2563,Region_2563,Mexico
2564,Region_2564,Brazil
2565,Region_2565,United Kingdom
2566,Region_2566,Germany
2567,Region_2567,France
2568,Region_2568,Italy
2569,Region_2569,Spain
2570,Region_2570,Netherlands
2571,Region_2571,Australia
2572,Region_2572,India
2573,Region_2573,China
2574,Region_2574,Japan
2575,Region_2575,South Korea
2576,Region_2576,South Africa
2577,Region_2577,Egypt
2578,Region_2578,Russia
2579,Region_2579,Turkey
2580,Region_2580,Saudi Arabia
2581,Region_2581,Argentina
2582,Region_2582,Chile
2583,Region_2583,Colombia
2584,Region_2584,Peru
2585,Region_2585,New Zealand
2586,Region_2586,Sweden
2587,Region_2587,Norway
2588,Region_2588,Denmark
2589,Region_2589,Finland
2590,Region_2590,Poland
2591,Region_2591,Portugal
2592,Region_2592,Belgium
2593,Region_2593,Switzerland
2594,Region_2594,Austria
2595,Region_2595,Greece
2596,Region_2596,Ireland
2597,Region_2597,Thailand
2598,Region_2598,Vietnam
2599,Region_2599,Malaysia
2600,Region_2600,Indonesia
2601,Region_2601,Philippines
2602,Region_2602,Pakistan
2603,Region_2603,Bangladesh
2604,Region_2604,Sri Lanka
2605,Region_2605,Nepal
2606,Region_2606,UAE
2607,Region_2607,Qatar
2608,Region_2608,Kuwait
2609,Region_2609,Oman
2610,Region_2610,Nigeria
2611,Region_2611,Kenya
2612,Region_2612,Morocco
2613,Region_2613,Algeria
2614,Region_2614,Venezuela
2615,Region_2615,Ecuador
2616,Region_2616,Paraguay
2617,Region_2617,Bolivia
2618,Region_2618,Uruguay
2619,Region_2619,Czech Republic
2620,Region_2620,Hungary
2621,Region_2621,Romania
2622,Region_2622,Bulgaria
2623,Region_2623,Slovakia
2624,Region_2624,Slovenia
2625,Region_2625,Croatia
2626,Region_2626,Serbia
2627,Region_2627,Lithuania
2628,Region_2628,Latvia
2629,Region_2629,Estonia
2630,Region_2630,Ukraine
2631,Region_2631,Belarus
2632,Region_2632,Kazakhstan
2633,Region_2633,Uzbekistan
2634,Region_2634,Turkmenistan
2635,Region_2635,Tajikistan
2636,Region_2636,Kyrgyzstan
2637,Region_2637,Mongolia
2638,Region_2638,Myanmar
2639,Region_2639,Cambodia
2640,Region_2640,Laos
2641,Region_2641,United States
2642,Region_2642,Canada
2643,Region_2643,Mexico
2644,Region_2644,Brazil
2645,Region_2645,United Kingdom
2646,Region_2646,Germany
2647,Region_2647,France
2648,Region_2648,Italy
2649,Region_2649,Spain
2650,Region_2650,Netherlands
2651,Region_2651,Australia
2652,Region_2652,India
2653,Region_2653,China
2654,Region_2654,Japan
2655,Region_2655,South Korea
2656,Region_2656,South Africa
2657,Region_2657,Egypt
2658,Region_2658,Russia
2659,Region_2659,Turkey
2660,Region_2660,Saudi Arabia
2661,Region_2661,Argentina
2662,Region_2662,Chile
2663,Region_2663,Colombia
2664,Region_2664,Peru
2665,Region_2665,New Zealand
2666,Region_2666,Sweden
2667,Region_2667,Norway
2668,Region_2668,Denmark
2669,Region_2669,Finland
2670,Region_2670,Poland
2671,Region_2671,Portugal
2672,Region_2672,Belgium
2673,Region_2673,Switzerland
2674,Region_2674,Austria
2675,Region_2675,Greece
2676,Region_2676,Ireland
2677,Region_2677,Thailand
2678,Region_2678,Vietnam
2679,Region_2679,Malaysia
2680,Region_2680,Indonesia
2681,Region_2681,Philippines
2682,Region_2682,Pakistan
2683,Region_2683,Bangladesh
2684,Region_2684,Sri Lanka
2685,Region_2685,Nepal
2686,Region_2686,UAE
2687,Region_2687,Qatar
2688,Region_2688,Kuwait
2689,Region_2689,Oman
2690,Region_2690,Nigeria
2691,Region_2691,Kenya
2692,Region_2692,Morocco
2693,Region_2693,Algeria
2694,Region_2694,Venezuela
2695,Region_2695,Ecuador
2696,Region_2696,Paraguay
2697,Region_2697,Bolivia
2698,Region_2698,Uruguay
2699,Region_2699,Czech Republic
2700,Region_2700,Hungary
2701,Region_2701,Romania
2702,Region_2702,Bulgaria
2703,Region_2703,Slovakia
2704,Region_2704,Slovenia
2705,Region_2705,Croatia
2706,Region_2706,Serbia
2707,Region_2707,Lithuania
2708,Region_2708,Latvia
2709,Region_2709,Estonia
2710,Region_2710,Ukraine
2711,Region_2711,Belarus
2712,Region_2712,Kazakhstan
2713,Region_2713,Uzbekistan
2714,Region_2714,Turkmenistan
2715,Region_2715,Tajikistan
2716,Region_2716,Kyrgyzstan
2717,Region_2717,Mongolia
2718,Region_2718,Myanmar
2719,Region_2719,Cambodia
2720,Region_2720,Laos
2721,Region_2721,United States
2722,Region_2722,Canada
2723,Region_2723,Mexico
2724,Region_2724,Brazil
2725,Region_2725,United Kingdom
2726,Region_2726,Germany
2727,Region_2727,France
2728,Region_2728,Italy
2729,Region_2729,Spain
2730,Region_2730,Netherlands
2731,Region_2731,Australia
2732,Region_2732,India
2733,Region_2733,China
2734,Region_2734,Japan
2735,Region_2735,South Korea
2736,Region_2736,South Africa
2737,Region_2737,Egypt
2738,Region_2738,Russia
2739,Region_2739,Turkey
2740,Region_2740,Saudi Arabia
2741,Region_2741,Argentina
2742,Region_2742,Chile
2743,Region_2743,Colombia
2744,Region_2744,Peru
2745,Region_2745,New Zealand
2746,Region_2746,Sweden
2747,Region_2747,Norway
2748,Region_2748,Denmark
2749,Region_2749,Finland
2750,Region_2750,Poland
2751,Region_2751,Portugal
2752,Region_2752,Belgium
2753,Region_2753,Switzerland
2754,Region_2754,Austria
2755,Region_2755,Greece
2756,Region_2756,Ireland
2757,Region_2757,Thailand
2758,Region_2758,Vietnam
2759,Region_2759,Malaysia
2760,Region_2760,Indonesia
2761,Region_2761,Philippines
2762,Region_2762,Pakistan
2763,Region_2763,Bangladesh
2764,Region_2764,Sri Lanka
2765,Region_2765,Nepal
2766,Region_2766,UAE
2767,Region_2767,Qatar
2768,Region_2768,Kuwait
2769,Region_2769,Oman
2770,Region_2770,Nigeria
2771,Region_2771,Kenya
2772,Region_2772,Morocco
2773,Region_2773,Algeria
2774,Region_2774,Venezuela
2775,Region_2775,Ecuador
2776,Region_2776,Paraguay
2777,Region_2777,Bolivia
2778,Region_2778,Uruguay
2779,Region_2779,Czech Republic
2780,Region_2780,Hungary
2781,Region_2781,Romania
2782,Region_2782,Bulgaria
2783,Region_2783,Slovakia
2784,Region_2784,Slovenia
2785,Region_2785,Croatia
2786,Region_2786,Serbia
2787,Region_2787,Lithuania
2788,Region_2788,Latvia
2789,Region_2789,Estonia
2790,Region_2790,Ukraine
2791,Region_2791,Belarus
2792,Region_2792,Kazakhstan
2793,Region_2793,Uzbekistan
2794,Region_2794,Turkmenistan
2795,Region_2795,Tajikistan
2796,Region_2796,Kyrgyzstan
2797,Region_2797,Mongolia
2798,Region_2798,Myanmar
2799,Region_2799,Cambodia
2800,Region_2800,Laos
2801,Region_2801,United States
2802,Region_2802,Canada
2803,Region_2803,Mexico
2804,Region_2804,Brazil
2805,Region_2805,United Kingdom
2806,Region_2806,Germany
2807,Region_2807,France
2808,Region_2808,Italy
2809,Region_2809,Spain
2810,Region_2810,Netherlands
2811,Region_2811,Australia
2812,Region_2812,India
2813,Region_2813,China
2814,Region_2814,Japan
2815,Region_2815,South Korea
2816,Region_2816,South Africa
2817,Region_2817,Egypt
2818,Region_2818,Russia
2819,Region_2819,Turkey
2820,Region_2820,Saudi Arabia
2821,Region_2821,Argentina
2822,Region_2822,Chile
2823,Region_2823,Colombia
2824,Region_2824,Peru
2825,Region_2825,New Zealand
2826,Region_2826,Sweden
2827,Region_2827,Norway
2828,Region_2828,Denmark
2829,Region_2829,Finland
2830,Region_2830,Poland
2831,Region_2831,Portugal
2832,Region_2832,Belgium
2833,Region_2833,Switzerland
2834,Region_2834,Austria
2835,Region_2835,Greece
2836,Region_2836,Ireland
2837,Region_2837,Thailand
2838,Region_2838,Vietnam
2839,Region_2839,Malaysia
2840,Region_2840,Indonesia
2841,Region_2841,Philippines
2842,Region_2842,Pakistan
2843,Region_2843,Bangladesh
2844,Region_2844,Sri Lanka
2845,Region_2845,Nepal
2846,Region_2846,UAE
2847,Region_2847,Qatar
2848,Region_2848,Kuwait
2849,Region_2849,Oman
2850,Region_2850,Nigeria
2851,Region_2851,Kenya
2852,Region_2852,Morocco
2853,Region_2853,Algeria
2854,Region_2854,Venezuela
2855,Region_2855,Ecuador
2856,Region_2856,Paraguay
2857,Region_2857,Bolivia
2858,Region_2858,Uruguay
2859,Region_2859,Czech Republic
2860,Region_2860,Hungary
2861,Region_2861,Romania
2862,Region_2862,Bulgaria
2863,Region_2863,Slovakia
2864,Region_2864,Slovenia
2865,Region_2865,Croatia
2866,Region_2866,Serbia
2867,Region_2867,Lithuania
2868,Region_2868,Latvia
2869,Region_2869,Estonia
2870,Region_2870,Ukraine
2871,Region_2871,Belarus
2872,Region_2872,Kazakhstan
2873,Region_2873,Uzbekistan
2874,Region_2874,Turkmenistan
2875,Region_2875,Tajikistan
2876,Region_2876,Kyrgyzstan
2877,Region_2877,Mongolia
2878,Region_2878,Myanmar
2879,Region_2879,Cambodia
2880,Region_2880,Laos
2881,Region_2881,United States
2882,Region_2882,Canada
2883,Region_2883,Mexico
2884,Region_2884,Brazil
2885,Region_2885,United Kingdom
2886,Region_2886,Germany
2887,Region_2887,France
2888,Region_2888,Italy
2889,Region_2889,Spain
2890,Region_2890,Netherlands
2891,Region_2891,Australia
2892,Region_2892,India
2893,Region_2893,China
2894,Region_2894,Japan
2895,Region_2895,South Korea
2896,Region_2896,South Africa
2897,Region_2897,Egypt
2898,Region_2898,Russia
2899,Region_2899,Turkey
2900,Region_2900,Saudi Arabia
2901,Region_2901,Argentina
2902,Region_2902,Chile
2903,Region_2903,Colombia
2904,Region_2904,Peru
2905,Region_2905,New Zealand
2906,Region_2906,Sweden
2907,Region_2907,Norway
2908,Region_2908,Denmark
2909,Region_2909,Finland
2910,Region_2910,Poland
2911,Region_2911,Portugal
2912,Region_2912,Belgium
2913,Region_2913,Switzerland
2914,Region_2914,Austria
2915,Region_2915,Greece
2916,Region_2916,Ireland
2917,Region_2917,Thailand
2918,Region_2918,Vietnam
2919,Region_2919,Malaysia
2920,Region_2920,Indonesia
2921,Region_2921,Philippines
2922,Region_2922,Pakistan
2923,Region_2923,Bangladesh
2924,Region_2924,Sri Lanka
2925,Region_2925,Nepal
2926,Region_2926,UAE
2927,Region_2927,Qatar
2928,Region_2928,Kuwait
2929,Region_2929,Oman
2930,Region_2930,Nigeria
2931,Region_2931,Kenya
2932,Region_2932,Morocco
2933,Region_2933,Algeria
2934,Region_2934,Venezuela
2935,Region_2935,Ecuador
2936,Region_2936,Paraguay
2937,Region_2937,Bolivia
2938,Region_2938,Uruguay
2939,Region_2939,Czech Republic
2940,Region_2940,Hungary
2941,Region_2941,Romania
2942,Region_2942,Bulgaria
2943,Region_2943,Slovakia
2944,Region_2944,Slovenia
2945,Region_2945,Croatia
2946,Region_2946,Serbia
2947,Region_2947,Lithuania
2948,Region_2948,Latvia
2949,Region_2949,Estonia
2950,Region_2950,Ukraine
2951,Region_2951,Belarus
2952,Region_2952,Kazakhstan
2953,Region_2953,Uzbekistan
2954,Region_2954,Turkmenistan
2955,Region_2955,Tajikistan
2956,Region_2956,Kyrgyzstan
2957,Region_2957,Mongolia
2958,Region_2958,Myanmar
2959,Region_2959,Cambodia
2960,Region_2960,Laos
2961,Region_2961,United States
2962,Region_2962,Canada
2963,Region_2963,Mexico
2964,Region_2964,Brazil
2965,Region_2965,United Kingdom
2966,Region_2966,Germany
2967,Region_2967,France
2968,Region_2968,Italy
2969,Region_2969,Spain
2970,Region_2970,Netherlands
2971,Region_2971,Australia
2972,Region_2972,India
2973,Region_2973,China
2974,Region_2974,Japan
2975,Region_2975,South Korea
2976,Region_2976,South Africa
2977,Region_2977,Egypt
2978,Region_2978,Russia
2979,Region_2979,Turkey
2980,Region_2980,Saudi Arabia
2981,Region_2981,Argentina
2982,Region_2982,Chile
2983,Region_2983,Colombia
2984,Region_2984,Peru
2985,Region_2985,New Zealand
2986,Region_2986,Sweden
2987,Region_2987,Norway
2988,Region_2988,Denmark
2989,Region_2989,Finland
2990,Region_2990,Poland
2991,Region_2991,Portugal
2992,Region_2992,Belgium
2993,Region_2993,Switzerland
2994,Region_2994,Austria
2995,Region_2995,Greece
2996,Region_2996,Ireland
2997,Region_2997,Thailand
2998,Region_2998,Vietnam
2999,Region_2999,Malaysia
3000,Region_3000,Indonesia
3001,Region_3001,Philippines
3002,Region_3002,Pakistan
3003,Region_3003,Bangladesh
3004,Region_3004,Sri Lanka
3005,Region_3005,Nepal
3006,Region_3006,UAE
3007,Region_3007,Qatar
3008,Region_3008,Kuwait
3009,Region_3009,Oman
3010,Region_3010,Nigeria
3011,Region_3011,Kenya
3012,Region_3012,Morocco
3013,Region_3013,Algeria
3014,Region_3014,Venezuela
3015,Region_3015,Ecuador
3016,Region_3016,Paraguay
3017,Region_3017,Bolivia
3018,Region_3018,Uruguay
3019,Region_3019,Czech Republic
3020,Region_3020,Hungary
3021,Region_3021,Romania
3022,Region_3022,Bulgaria
3023,Region_3023,Slovakia
3024,Region_3024,Slovenia
3025,Region_3025,Croatia
3026,Region_3026,Serbia
3027,Region_3027,Lithuania
3028,Region_3028,Latvia
3029,Region_3029,Estonia
3030,Region_3030,Ukraine
3031,Region_3031,Belarus
3032,Region_3032,Kazakhstan
3033,Region_3033,Uzbekistan
3034,Region_3034,Turkmenistan
3035,Region_3035,Tajikistan
3036,Region_3036,Kyrgyzstan
3037,Region_3037,Mongolia
3038,Region_3038,Myanmar
3039,Region_3039,Cambodia
3040,Region_3040,Laos
3041,Region_3041,United States
3042,Region_3042,Canada
3043,Region_3043,Mexico
3044,Region_3044,Brazil
3045,Region_3045,United Kingdom
3046,Region_3046,Germany
3047,Region_3047,France
3048,Region_3048,Italy
3049,Region_3049,Spain
3050,Region_3050,Netherlands
3051,Region_3051,Australia
3052,Region_3052,India
3053,Region_3053,China
3054,Region_3054,Japan
3055,Region_3055,South Korea
3056,Region_3056,South Africa
3057,Region_3057,Egypt
3058,Region_3058,Russia
3059,Region_3059,Turkey
3060,Region_3060,Saudi Arabia
3061,Region_3061,Argentina
3062,Region_3062,Chile
3063,Region_3063,Colombia
3064,Region_3064,Peru
3065,Region_3065,New Zealand
3066,Region_3066,Sweden
3067,Region_3067,Norway
3068,Region_3068,Denmark
3069,Region_3069,Finland
3070,Region_3070,Poland
3071,Region_3071,Portugal
3072,Region_3072,Belgium
3073,Region_3073,Switzerland
3074,Region_3074,Austria
3075,Region_3075,Greece
3076,Region_3076,Ireland
