SalesID,OrderDate,CustomerID,ProductID,RegionID,QuantitySold,SalesAmount,Profit
1830,16-Jun-17,3605,135,301,2,1580.7,61.78
1833,13-Aug-18,3334,1896,1890,2,4507.8,811.4
1847,21-Oct-21,1735,1831,3116,2,3378.1,238.26
1863,25-Jun-21,3318,804,2635,2,3058,1331
1868,27-Nov-23,3273,4348,2759,2,5530.8,1337.16
1892,14-Sep-21,689,1446,1670,2,4419.8,111.1
1929,05-Dec-24,1146,4184,740,2,262.9,694.54
1962,11-Feb-24,2762,3995,1274,2,2105.4,73.69
1985,07-Dec-16,2964,3092,1810,2,3472.7,1262.22
2028,24-Jan-17,2337,42,3521,2,4220.7,254.58
2047,26-Nov-18,623,4637,507,2,321.2,186.81
2057,05-Feb-24,70,3026,990,2,4501.2,277.53
2074,28-Nov-18,1652,2883,4323,2,372.9,110.22
2082,25-Jan-18,1142,2602,3067,2,1756.7,491.21
2109,24-Sep-24,1139,187,306,2,3604.7,219.86
2119,24-Aug-24,3171,2644,4366,2,2759.9,303.47
2150,16-Nov-20,3961,2274,4915,2,4636.5,612.16
2195,04-Jun-15,1897,2935,2287,2,5107.3,152.13
2221,09-Nov-15,3172,2995,468,2,313.5,872.43
2224,07-Mar-17,1687,713,1090,2,3006.3,1025.9
2235,11-May-17,355,4507,3854,2,3931.4,414.98
2239,23-Mar-16,742,819,445,2,3095.4,1322.64
2252,20-Jun-20,85,2004,1199,2,2759.9,327.91
2305,09-Apr-19,2569,1403,499,2,584.1,212.25
2313,18-Sep-24,4177,286,4958,2,2176.9,933.39
2337,25-Jul-20,1020,2767,4169,2,5507.7,254.63
2375,20-Aug-23,1812,3527,518,2,2109.8,1173.17
2378,14-Dec-15,4165,692,4491,2,485.1,672.41
2386,27-Jul-15,1166,3696,2311,2,160.6,241.1
2395,01-Aug-22,1871,4687,992,2,4026,438.37
2410,06-Aug-22,1401,3595,3890,2,533.5,595.08
2423,14-Dec-19,4436,814,2619,2,4811.4,1104.8
2467,26-Apr-24,1879,4721,3614,2,228.8,767.1
2563,26-Mar-19,4555,417,3647,2,2464,1455.17
2599,24-Jul-16,3647,814,84,2,4004,230.99
2602,17-Dec-21,3843,4590,4715,2,2004.2,926.2
2611,22-Jan-20,2724,771,1946,2,3087.7,269.81
2666,30-Jun-21,160,1484,349,2,1677.5,547.04
2695,12-Jan-20,307,4426,1349,2,1054.9,25.41
2709,17-Jan-23,3854,4225,3858,2,2451.9,185.46
2712,14-Aug-18,3453,2549,3326,2,4367,759.44
2731,30-Aug-21,1395,4082,3206,2,2077.9,303.71
2738,26-Jun-21,1097,4404,4165,2,132,473.39
2749,17-Aug-23,2585,4459,55,2,1551,683.11
2756,11-Jun-17,344,1333,3570,2,202.4,398.86
2761,18-Mar-22,855,2687,3242,2,217.8,139.52
2765,14-Jul-15,2987,3843,3626,2,3363.8,1112.27
2787,18-Apr-16,943,1444,2355,2,3934.7,1335.33
2788,26-Jan-17,329,2620,1702,2,704,484.11
2792,10-Apr-15,1152,3712,2852,2,148.5,986.99
2794,02-Mar-24,2567,2312,2143,2,523.6,314.03
2864,03-Apr-24,4001,569,266,2,2890.8,37.22
2870,09-Aug-23,1570,4724,2554,2,4871.9,246.48
2877,03-Mar-16,1837,2133,926,2,4002.9,793.32
2886,21-Dec-24,4887,4456,4871,2,245.3,846.29
2903,09-Jan-17,2892,1328,226,2,2030.6,328.68
2927,16-Sep-24,1822,2964,2251,2,5392.2,198.74
2947,07-May-17,3083,4478,1911,2,5310.8,1160.01
2959,19-Nov-19,3335,3485,2352,2,1445.4,575.23
3005,27-Apr-21,4815,505,488,2,5264.6,205.49
3037,30-Jun-18,4147,3197,3912,2,4225.1,480.74
3062,19-Nov-15,2564,4168,2278,2,4225.1,621.72
3064,07-Jul-15,4857,2702,3627,2,1006.5,699.77
3110,21-Sep-15,3086,3353,3695,2,2301.2,747.74
3123,20-May-18,2588,1813,2286,2,4788.3,1087.86
3170,02-Feb-19,3631,610,1033,2,4340.6,785.84
3174,21-Dec-24,813,1404,679,2,2602.6,487.75
3198,09-Jul-15,2953,2056,3041,2,1956.9,396.86
3213,11-Mar-23,4276,1915,4659,2,1127.5,639.07
3215,17-Mar-18,3571,789,2595,2,1365.1,219.87
3235,05-Jan-22,4628,1882,4222,2,4169,250.8
3279,13-Dec-22,3837,2597,703,2,2344.1,1464.21
3286,08-Apr-22,1206,2921,2369,2,2703.8,338.58
3291,26-Jan-21,31,1208,1759,2,4865.3,491.58
3294,30-Jun-23,2693,4213,2446,2,4584.8,29.57
3339,02-Jan-20,1972,4395,4649,2,2934.8,756.36
3340,12-Sep-24,1119,2500,3463,2,4570.5,535.04
3350,21-Oct-18,2923,4974,3700,2,1552.1,782.28
3363,30-Jun-23,4427,4071,145,2,2358.4,643.79
3372,20-Apr-22,355,1194,1491,2,4834.5,87.73
3377,22-Mar-24,1961,678,3236,2,5007.2,908.69
3394,06-Dec-17,3623,1123,956,2,2898.5,140.78
3406,12-Nov-23,408,4860,59,2,1376.1,485.1
3414,20-Jun-15,4796,2104,582,2,3393.5,634.26
3418,12-Sep-17,1379,2933,2452,2,4381.3,788.17
3435,21-May-17,2320,4834,4389,2,4283.4,304.92
3450,08-May-15,3318,4641,1455,2,2213.2,538.82
3457,18-Mar-21,1092,4971,3349,2,4326.3,948.09
3468,18-Aug-18,92,185,594,2,2491.5,1195.98
3475,17-Dec-18,1790,163,3320,2,3336.3,660.83
3533,01-Nov-17,2741,2914,3697,2,1414.6,82.54
3555,29-Apr-15,3803,3840,3001,2,523.6,767.25
3577,23-Sep-21,1915,590,4840,2,4241.6,416.26
3597,18-Jul-22,4265,44,4450,2,4642,326.5
3601,29-May-21,3409,4779,4648,2,691.9,563.99
3619,06-Mar-24,1166,2672,2878,2,1948.1,334.18
3636,19-Jun-19,3339,3787,3042,2,2587.2,976.01
3639,10-Sep-16,267,2825,4321,2,267.3,851.41
3665,20-Jun-15,1843,4065,617,2,3307.7,563.38
3667,23-Nov-16,4061,1768,2894,2,1299.1,1152.53
3670,19-Jul-24,1759,1804,4659,2,1624.7,1088.21
3681,31-Oct-24,2393,879,2822,2,789.8,68.53
3683,31-May-24,3472,1202,2502,2,421.3,598.88
3732,15-Aug-19,2730,3533,2812,2,2304.5,778.51
3807,01-Nov-15,4426,1606,1895,2,3372.6,116.77
3823,08-Jun-20,1928,501,385,2,3828,65.02
3854,26-Mar-21,3824,3450,1777,2,5317.4,262.08
3862,04-Apr-24,4826,4739,3769,2,5561.6,1008.92
3868,17-Dec-24,1372,3629,533,2,2371.6,754.25
3874,18-Oct-19,1393,3042,3926,2,3675.1,663.63
3882,21-Apr-15,1499,1787,1733,2,2773.1,362.36
3889,16-Jul-18,2473,1893,435,2,1409.1,676.1
3910,14-Jun-20,2349,2737,4227,2,3086.6,608.63
3929,19-Mar-21,3285,3943,1787,2,5066.6,108.42
3932,21-Sep-20,4958,2413,238,2,1294.7,578.09
3940,28-Apr-19,565,4892,4664,2,1516.9,416.77
3941,02-Oct-21,524,582,3724,2,4441.8,516.91
3971,21-Jun-23,155,4997,1704,2,302.5,211.15
3982,27-May-18,3115,832,3252,2,1790.8,695.57
4005,28-Apr-24,1358,2292,557,2,2831.4,316.8
4010,23-Jan-15,2258,2225,3786,2,1578.5,673.2
4077,23-Aug-16,1026,1444,4544,2,5271.2,213.75
4256,11-Oct-23,97,1520,25,2,4501.2,809.67
4287,05-Dec-16,1978,2348,4471,2,1503.7,101.4
4305,10-Jun-23,14,1969,698,2,4756.4,445.9
4306,31-Oct-15,1932,4541,4291,2,869,569.71
4314,20-Nov-15,854,761,2536,2,1304.6,109.4
4436,26-Feb-21,4269,3836,4586,2,2959,1203.2
4438,06-Nov-16,2818,1995,1699,2,5117.2,530.2
4457,15-Apr-16,1139,2927,1941,2,5574.8,307.69
4470,22-Mar-16,354,3583,178,2,405.9,1114.96
4486,19-Nov-23,531,2061,2859,2,3581.6,143.88
4514,27-Jan-24,4648,2216,3916,2,5181,342.02
4518,31-May-24,1636,2901,1160,2,4756.4,24.74
4533,02-Sep-17,4463,199,4771,2,3033.8,265.65
4552,12-Oct-19,3313,2032,3287,2,2521.2,124.74
4601,28-Oct-22,3966,1514,1279,2,5520.9,1191.76
4625,23-Dec-24,3009,3668,1327,2,730.4,359.04
4689,01-Feb-17,1790,3196,3430,2,3756.5,750.29
4690,06-May-23,206,3488,3420,2,1158.3,133.56
4692,02-Apr-23,4978,3920,789,2,5346,231.84
4754,13-Jul-16,3260,3657,2491,2,1846.9,653.57
4775,09-Jul-16,333,2853,3674,2,2442,660.53
4777,02-May-16,2253,1744,2846,2,3203.2,523.48
4783,20-Apr-21,3672,1520,3948,2,5454.9,762.3
4830,11-Sep-24,2346,4100,1512,2,4577.1,425.35
4840,27-Nov-22,3181,4536,4273,2,137.5,504.33
4843,20-Oct-17,3554,2417,4099,2,3466.1,655.51
4855,18-Dec-23,990,1027,3674,2,1401.4,377.03
4866,28-Aug-24,523,2932,1197,2,4009.5,668.09
4935,01-Apr-15,3790,696,1827,2,2819.3,427.14
4944,20-Apr-17,19,2857,2188,2,2686.2,649.36
4970,22-Oct-16,3919,3873,4807,2,1217.7,431.72
39,30-Oct-15,3893,4321,2100,3,3445.2,452.3
56,06-Aug-21,4587,1547,4153,3,3678.4,910.47
75,30-May-17,3690,4067,3830,3,2106.5,640.99
96,05-Jan-19,2069,2439,3212,3,2933.7,572.42
120,14-Dec-20,2245,2029,1189,3,2713.7,981.42
127,28-Jun-24,2434,4979,3036,3,833.8,645.65
137,03-Mar-16,690,622,4786,3,2498.1,56.63
156,13-Nov-23,611,3522,1369,3,1182.5,564.8
176,16-Dec-21,415,835,4254,3,4709.1,154.28
185,31-Dec-18,2998,2618,989,3,641.3,954.1
187,27-Feb-20,1372,1195,1214,3,4467.1,290.04
201,28-Dec-18,3015,4869,4775,3,2340.8,137.81
222,12-Feb-19,271,2437,1044,3,3214.2,282.66
227,12-Oct-20,3985,3236,2053,3,3529.9,685.53
236,12-Aug-23,3619,4321,2771,3,5561.6,732.45
264,19-Jun-15,996,4462,4164,3,5529.7,518.49
314,27-Feb-20,4902,4359,1087,3,3467.2,736.48
322,23-Jul-18,1752,969,4014,3,2944.7,236.45
338,24-Oct-15,3851,1404,3266,3,5538.5,192.39
366,13-Apr-17,1820,4162,1839,3,5347.1,280.9
372,11-Mar-17,4136,1987,2918,3,5347.1,606.21
432,16-Aug-24,4714,4715,1300,3,2465.1,522.46
459,10-Jun-23,4871,4677,1744,3,1119.8,751.21
463,29-Dec-16,4200,2256,3298,3,1042.8,633.86
471,22-Jun-16,3252,1683,3426,3,3181.2,1662.87
487,19-Oct-23,155,4756,2909,3,3963.3,867.33
540,20-Jun-17,412,4363,3548,3,5245.9,91.66
548,26-Oct-24,3713,1819,2154,3,305.8,634.66
549,18-Mar-21,2492,1412,1341,3,295.9,869.56
565,26-Sep-15,3504,1724,4447,3,3712.5,707.85
571,18-Sep-20,1387,1040,152,3,1556.5,727.32
580,23-Nov-15,1472,1903,3769,3,4559.5,255.62
596,28-Oct-24,508,4386,2695,3,2972.2,949.85
663,24-Jun-20,1924,184,654,3,2927.1,627.47
680,24-Jul-22,1382,1616,3621,3,5480.2,247.25
702,01-Aug-15,4478,623,205,3,3495.8,630.43
738,01-Jan-15,3959,3306,2278,3,1072.5,463.07
764,09-Jul-23,1381,210,3162,3,2875.4,576.31
769,21-May-23,2289,4093,1441,3,3338.5,413.95
774,27-Jun-22,1551,3178,1178,3,2583.9,158.27
797,17-Jul-21,2448,849,1687,3,4008.4,76.12
807,10-Aug-16,527,944,1622,3,1647.8,854.7
823,03-Jan-20,657,2021,3234,3,3172.4,545.81
832,25-Jul-22,1079,4642,4433,3,718.3,204.67
839,16-Feb-20,346,3678,1189,3,4882.9,208.21
860,28-Feb-17,2001,1501,1231,3,4101.9,354.22
866,15-Feb-20,711,1608,1758,3,965.8,603.08
879,04-Jan-20,4394,164,3086,3,1917.3,860.57
928,11-Feb-21,2752,4840,1861,3,3259.3,398.11
951,10-Sep-19,3636,466,4527,3,404.8,830.94
1001,26-Feb-24,4880,167,4519,3,5552.8,72.6
1021,07-Sep-15,3107,2546,4658,3,3446.3,1283.7
1070,15-Apr-17,1657,4351,2436,3,3770.8,1020.79
1074,27-Jul-23,2752,449,2614,3,4722.3,317.57
1078,25-Aug-23,4115,1492,3850,3,3540.9,269.48
1087,26-Dec-21,2049,2225,4456,3,4778.4,498.41
1116,24-Feb-21,3890,4814,676,3,2290.2,730.73
1136,16-Jul-20,2396,2578,1215,3,2151.6,159.94
1148,02-Oct-20,2082,1228,1457,3,2374.9,1594.23
1161,01-Jun-24,4650,1970,4732,3,1381.6,522.5
1196,07-Aug-19,66,3720,3120,3,324.5,526.99
1228,17-Nov-18,2474,4513,3582,3,5570.4,688.38
1232,02-Jan-18,2525,1644,2569,3,4959.9,297.33
1258,24-Apr-16,3640,2533,4350,3,1567.5,686.84
1260,09-Aug-21,2824,3159,2096,3,5418.6,130.02
1266,25-Apr-24,4326,1345,4287,3,2185.7,672.21
1293,23-Sep-21,838,4627,957,3,2377.1,1230.9
1312,19-Nov-22,1781,4909,1436,3,1040.6,1113.2
1334,13-Apr-17,1517,706,2410,3,2432.1,414.88
1355,03-Jul-20,3396,1716,1416,3,1020.8,432.3
1356,18-Apr-22,3611,244,683,3,4491.3,349.01
1363,23-Nov-19,4023,4571,3022,3,3092.1,266.24
1371,19-May-23,346,1857,598,3,788.7,319.97
1376,09-May-15,4909,2335,4660,3,2168.1,274.74
1437,10-Oct-15,1878,1740,3819,3,1216.6,357.92
1450,17-Dec-15,653,758,14,3,4501.2,648.45
1490,02-Oct-23,4272,2726,3003,3,768.9,259.58
1559,19-Apr-20,2161,3060,372,3,2154.9,805.79
1572,21-May-17,3784,4399,1188,3,4276.8,992.54
1592,20-Mar-20,1052,1473,3570,3,732.6,1327.29
1613,07-Mar-19,3005,972,3051,3,2799.5,410.06
1616,06-Oct-18,1811,236,935,3,4593.6,120.19
1647,25-Mar-18,19,1828,3517,3,3540.9,442.62
1685,19-Oct-15,3922,3661,1640,3,4812.5,269.87
1703,15-Feb-21,4205,1781,3488,3,1922.8,939.68
1729,20-Jul-17,902,2588,4266,3,1444.3,1219.99
1749,24-Jul-17,1641,1331,4041,3,4120.6,701.81
1762,13-Feb-18,3136,286,3579,3,3532.1,1127.28
1771,06-Mar-21,4007,3476,491,3,1391.5,244.42
1807,18-Aug-20,3524,3021,2304,3,2025.1,232.32
1822,05-Mar-22,997,2546,1334,3,4449.5,281.93
1836,04-Jan-19,4263,1429,493,3,1201.2,157.91
1860,03-Feb-24,4595,43,2467,3,4535.3,561.18
1865,01-Feb-17,4482,3236,1153,3,5143.6,630.3
1915,15-Apr-17,406,4457,1758,3,2259.4,696.18
1918,24-Jan-19,3590,2400,1830,3,937.2,978.82
1923,02-Aug-15,1723,2080,2023,3,2387,1316.01
1925,21-Aug-22,4146,3531,2481,3,364.1,303.33
1937,18-Feb-24,1533,2068,3404,3,2192.3,587.31
1990,19-Jul-23,3749,2430,3466,3,4321.9,988.35
2017,10-Oct-20,4316,1121,4762,3,1883.2,466.62
2020,31-Oct-18,2072,4898,691,3,806.3,1118.77
2052,19-Aug-20,1219,1606,160,3,114.4,526.11
2096,23-Dec-24,1615,1336,945,3,2601.5,207.28
2115,05-Nov-19,2358,2914,401,3,4985.2,301.07
2117,13-Jan-15,767,3216,1053,3,1200.1,159.64
2129,21-Sep-17,3355,1698,4911,3,2385.9,625.78
2217,17-Apr-17,3849,4667,4119,3,410.3,200.77
2229,19-Nov-23,4298,4701,1707,3,3045.9,392.4
2244,01-Jun-17,4939,794,2973,3,2565.2,474.67
2265,17-May-22,3707,566,3305,3,1230.9,120.8
2277,31-Mar-24,209,4501,275,3,4786.1,350.64
2279,19-Feb-18,1214,1799,222,3,2205.5,1020.76
2301,13-Jun-22,4487,4623,2353,3,1173.7,157.21
2344,26-Feb-16,1553,2880,3694,3,1916.2,627.88
2347,16-Oct-24,874,680,3379,3,1708.3,498.63
2358,14-Apr-22,2579,2307,4446,3,4370.3,694.51
2365,18-Dec-23,3201,4479,4155,3,4645.3,607.75
2371,11-Sep-18,4081,1717,4537,3,3241.7,488.84
2373,10-Apr-24,3886,609,3682,3,4373.6,612.5
2393,16-Jul-15,1031,868,1350,3,1356.3,957.83
2400,24-Feb-17,2073,448,1244,3,330,365.77
2412,10-Aug-24,3653,1685,384,3,4314.2,151.25
2419,23-Jun-20,858,2888,4468,3,1581.8,729.43
2433,08-Feb-22,477,479,1513,3,1008.7,628.55
2442,30-Jul-23,549,3802,4387,3,4309.8,204.63
2477,17-Dec-18,2891,4435,2660,3,2693.9,257.51
2490,12-Oct-23,2357,2329,3720,3,1230.9,424.27
2492,01-Jul-15,3353,165,4480,3,3942.4,100.25
2514,16-Mar-24,2144,1632,2225,3,1501.5,97.28
2522,07-Nov-17,671,1909,3680,3,4525.4,463.1
2531,01-Apr-15,3439,3906,4636,3,394.9,543.77
2554,29-Dec-21,4430,1946,2037,3,2252.8,394.81
2628,28-Oct-20,408,4166,2551,3,705.1,399.7
2664,15-Aug-24,3867,506,229,3,2990.9,47.74
2673,06-May-22,2263,4119,3554,3,4541.9,898.13
2685,21-Mar-15,2413,3184,55,3,2017.4,711.22
2696,07-Apr-17,3161,4851,3303,3,3044.8,824.48
2698,21-Jul-15,2479,376,4395,3,3974.3,666.66
2723,26-May-16,3195,489,2725,3,4034.8,480.96
2809,09-Jan-20,2945,2635,500,3,4294.4,382.36
2813,15-Dec-17,4953,722,3476,3,4719,1180.62
2830,17-Jun-18,2948,4194,2724,3,3125.1,75.63
2855,12-Nov-22,3584,866,2182,3,4160.2,1152.36
2874,05-Feb-24,2148,4493,4696,3,4213,668.58
2893,12-Feb-22,707,1798,4908,3,399.3,843
2913,02-Oct-18,4701,4995,4255,3,1887.6,455.74
2914,17-Dec-21,679,1134,1421,3,245.3,1095.6
2966,11-Oct-23,2362,1546,2433,3,5563.8,1004.74
2974,17-Jan-21,2601,400,3076,3,486.2,64.13
2985,22-Jun-17,4587,2999,3408,3,4072.2,29.04
3008,20-Feb-16,2277,4815,2803,3,3671.8,1120.22
3030,21-Aug-15,1704,2735,2270,3,2963.4,40.17
3036,12-May-16,1330,1367,3009,3,826.1,1062.35
3041,20-Oct-21,1274,4193,1847,3,2607,723.8
3042,15-Apr-20,2828,2269,448,3,620.4,1051.05
3045,19-Feb-18,3373,4506,3453,3,3194.4,558.25
3054,10-Aug-17,2227,2194,1921,3,4125,343.77
3071,30-Mar-24,2368,4294,3307,3,2874.3,148.6
3088,08-Dec-22,841,3591,269,3,658.9,365.31
3179,29-Oct-18,2388,1350,3021,3,4506.7,267.8
3190,19-Jul-17,4628,4167,39,3,826.1,484.41
3200,19-Dec-19,2031,3126,586,3,807.4,305.07
3214,06-Aug-24,4798,4526,2396,3,2499.2,322.07
3234,21-May-19,3853,781,2803,3,3741.1,716.43
3249,16-Sep-22,430,2807,1859,3,4516.6,543.58
3273,15-Aug-17,4000,804,1961,3,5514.3,461.45
3296,17-Dec-22,3064,3618,4196,3,3399,664.95
3318,06-Aug-15,1200,3483,3217,3,3953.4,1210.83
3322,06-Nov-21,3223,4616,1931,3,1164.9,215
3354,27-Aug-20,2000,4710,4233,3,1399.2,608.39
3365,07-Sep-16,2962,1907,1904,3,1798.5,436.08
3371,26-Jul-22,4008,1254,2277,3,1342,53.91
3393,22-Nov-16,2802,2940,3338,3,3219.7,377.81
3410,18-Jun-18,2205,4299,2216,3,847,621.72
3456,21-Oct-15,3021,2552,3873,3,316.8,239.47
3494,18-Oct-20,2252,1703,318,3,4486.9,475.73
3552,21-Jul-21,1846,4458,1668,3,4433,514.14
3563,14-Feb-21,2059,125,2808,3,1226.5,327.25
3576,05-Nov-15,3941,1655,4226,3,5399.9,170.54
3589,05-Jul-22,3862,3443,4482,3,3416.6,944.63
3627,11-Aug-16,4925,4403,3364,3,884.4,377.03
3638,24-Dec-20,881,1255,4425,3,2920.5,299.38
3646,23-Nov-20,2708,2186,2872,3,2691.7,56.63
3660,07-Oct-17,3449,1074,131,3,4996.2,265.06
3672,27-Sep-23,2820,2524,1833,3,4011.7,331.41
3691,31-Aug-20,152,2093,3775,3,2149.4,779.24
3715,27-Oct-21,1571,709,629,3,5377.9,857.74
3754,15-Jul-15,4204,2089,2465,3,2508,908.94
3791,21-Apr-19,2792,2999,945,3,4514.4,857.74
3812,07-Mar-18,2729,4250,1062,3,954.8,493.63
3853,21-Sep-16,4939,2599,912,3,288.2,627.44
3866,04-May-24,100,4453,1218,3,2071.3,787.55
3877,09-Oct-20,2735,4996,348,3,5060,1332.21
3884,22-Dec-23,3036,4978,2220,3,2052.6,751.89
3886,04-Jul-15,4526,2728,26,3,2310,619.82
3894,28-Aug-15,4816,4024,2309,3,4457.2,120.91
3895,27-Dec-22,614,46,1624,3,4149.2,628.75
3905,02-Jun-20,153,1265,4866,3,5425.2,438.5
3956,18-Feb-15,4403,4636,439,3,5010.5,566.26
3988,05-Aug-20,4513,1384,1569,3,3455.1,621.78
3990,04-Feb-23,3450,4102,271,3,3107.5,411.84
4000,12-Dec-23,848,2162,1206,3,3172.4,294.03
4082,23-Jun-20,816,577,2357,3,942.7,289.85
4121,30-Jun-19,33,461,491,3,2202.2,22.66
4132,05-Sep-18,3377,892,3134,3,3048.1,1040.42
4137,08-Jan-15,4997,3782,2595,3,2030.6,341.04
4147,24-Mar-21,261,1676,618,3,3399,748.94
4176,10-Sep-19,4865,233,1979,3,3770.8,1571.71
4252,02-Oct-22,2152,1612,4043,3,498.3,757.16
4260,03-Jan-18,482,3243,4655,3,4734.4,749.06
4290,22-Jan-20,4187,4489,1375,3,3907.2,1257.92
4301,27-Aug-19,3962,2215,2171,3,2510.2,358.2
4318,03-Jul-23,855,1334,672,3,1376.1,647.25
4319,09-Sep-16,1268,3012,4411,3,1709.4,256.54
4321,10-May-24,3956,3854,427,3,4684.9,652.81
4341,27-Feb-22,3343,3625,1624,3,1628,293.48
4356,11-Mar-20,290,1713,1743,3,1685.2,86.06
4372,23-Jan-15,2243,4458,4974,3,4665.1,300.44
4386,24-Jul-17,268,884,972,3,5018.2,378.84
4393,19-Jun-15,2585,4304,114,3,1684.1,305.42
4406,19-Jul-23,4357,1617,2555,3,4170.1,441.67
4437,25-Jul-21,1916,4536,2963,3,832.7,1113.65
4476,03-Mar-21,4268,3059,4402,3,3522.2,314.03
4481,05-Jun-16,3012,3024,726,3,4680.5,481.87
4506,09-Apr-17,2914,1186,4678,3,4367,17.33
4519,04-Feb-19,3807,3616,1324,3,1939.3,44.88
4531,10-Jun-16,3034,3915,2052,3,2622.4,448.67
4626,24-Feb-17,3221,3367,1022,3,1377.2,501.64
4627,01-Jan-19,4486,3589,871,3,1404.7,558.25
4631,24-Jul-23,4166,4887,2884,3,5340.5,40.59
4632,22-Jun-17,2003,3023,3877,3,4544.1,814.44
4638,23-Mar-24,387,1767,199,3,4625.5,431.24
4651,19-Jan-20,3281,326,3940,3,3055.8,230.76
4658,17-Dec-22,3809,11,2645,3,4029.3,1580.7
4660,22-Feb-17,3078,413,1819,3,187,202.55
4669,18-Sep-20,985,4634,1120,3,1941.5,1059.99
4694,21-Mar-18,1350,110,243,3,1863.4,357.64
4702,03-Oct-24,3308,4446,4223,3,2674.1,843.92
4727,31-Mar-15,4162,1274,3519,3,2223.1,574.04
4748,29-Jan-22,402,495,1885,3,716.1,103.22
4776,07-Nov-21,452,4883,232,3,4721.2,301.09
4795,05-Mar-19,2692,3403,2202,3,2297.9,533.68
4844,28-Feb-16,2912,1297,4911,3,1989.9,157.71
4868,08-May-15,229,2558,2844,3,5590.2,456.02
4870,05-Mar-19,4321,2478,2254,3,3251.6,81.21
4882,11-Aug-17,4610,4307,1651,3,3056.9,655.12
4886,02-Aug-22,3491,3673,2112,3,2568.5,473.84
4928,02-Aug-22,3882,387,1729,3,4997.3,1094.94
4939,12-Oct-16,445,2698,4192,3,4923.6,520.21
4947,16-Jan-15,3660,4045,37,3,4639.8,441.9
4980,22-Aug-15,540,231,1733,3,1674.2,127.6
4988,25-Jul-23,3908,3378,1496,3,3297.8,303.07
4999,06-Dec-18,1034,803,2229,3,1747.9,378.18
1,05-May-20,2990,1102,4513,13,2574,1157.41
7,12-Mar-18,2421,3832,4183,13,4039.2,630.48
30,21-Feb-16,3217,3687,1561,13,3856.6,287.1
97,20-Jun-21,2773,1065,4525,13,845.9,72.6
100,23-Sep-21,1937,690,626,13,3646.5,1078.08
106,20-Aug-19,2333,3093,4647,13,4216.3,143.09
113,06-Apr-18,3800,2327,4538,13,3711.4,557.57
123,03-Oct-17,1486,3093,2775,13,4118.4,1302.84
130,02-Dec-15,1990,1797,1662,13,1830.4,235.75
175,21-Nov-15,393,2942,4765,13,2864.4,39.57
193,01-Apr-19,4395,4152,4038,13,2686.2,292.84
243,20-Dec-16,2632,1549,2812,13,3554.1,666.27
244,04-Jan-20,910,2255,3061,13,3411.1,1048.34
248,22-Oct-16,1974,4256,1986,13,1774.3,125.66
261,01-Jan-19,2554,368,3708,13,5546.2,1101.65
275,01-Feb-20,2237,1684,224,13,3489.2,439.18
291,13-Jan-21,3285,1084,3079,13,605,984.94
293,03-May-24,3177,1418,4015,13,5051.2,1284.53
296,16-Jan-20,4169,2355,1199,13,5134.8,978.54
333,29-Sep-15,4962,1328,634,13,4044.7,77.92
360,03-Sep-17,996,4633,486,13,1828.2,555.5
382,25-Sep-24,982,2291,3001,13,2643.3,670.89
419,15-Jul-20,3657,4306,927,13,5432.9,699.14
430,24-May-19,334,3030,2470,13,4875.2,261.26
437,29-Apr-19,3591,3874,996,13,4000.7,381.63
498,07-May-23,4535,3419,4725,13,4886.2,727.74
512,29-Mar-24,1276,479,2168,13,1402.5,76.23
518,09-Jul-17,509,1742,1273,13,1779.8,1262.8
520,06-May-20,2731,4444,4058,13,5370.2,213.18
598,12-Jan-21,592,3396,4159,13,3450.7,48.28
621,09-Apr-18,2451,2477,2682,13,592.9,159.24
667,01-Sep-19,1217,4159,4577,13,1907.4,353.32
682,21-Jul-23,570,4791,1611,13,447.7,403.79
684,22-Mar-24,1592,1498,1921,13,271.7,163.05
689,17-Apr-19,806,4921,4501,13,1355.2,1227.3
691,24-Jul-16,4897,3936,4280,13,246.4,418.57
699,26-Nov-18,224,3512,759,13,5111.7,327.18
712,11-Dec-19,2535,2195,3435,13,3462.8,105.34
716,06-Mar-19,29,2754,1444,13,5409.8,41.58
746,01-May-20,3752,4432,130,13,3394.6,236.94
749,12-Dec-24,2604,3971,3898,13,3771.9,317.17
758,27-Mar-23,1646,1884,637,13,873.4,1475.69
763,12-Dec-20,2,1181,1847,13,3601.4,648.32
776,27-Feb-22,3266,832,106,13,4149.2,95.93
789,05-May-23,2716,3680,3793,13,1351.9,940.01
840,01-Jan-20,1057,1245,3274,13,4453.9,558.36
872,11-Mar-18,185,3530,781,13,1608.2,119.79
905,15-Mar-20,1361,657,4423,13,2524.5,112.77
930,17-Jan-22,608,1527,2194,13,2062.5,1169.55
935,12-May-23,955,502,3337,13,4248.2,918.73
950,18-Mar-15,171,4534,4914,13,1509.2,427.61
962,06-May-23,2422,4520,763,13,4508.9,1182.17
978,21-Jul-21,4440,243,3305,13,4306.5,219.6
987,04-Oct-15,617,4477,4554,13,1700.6,384.62
1042,03-Nov-20,3238,3726,2253,13,2035,908.71
1048,12-Mar-23,756,171,3508,13,3103.1,1095.17
1081,19-Jul-17,1179,68,2225,13,2819.3,582.18
1126,28-Jun-19,4608,2380,573,13,4756.4,1158
1138,30-Jun-19,4784,1691,3396,13,2112,578.03
1149,26-Dec-22,4449,3909,3368,13,3862.1,603.24
