DateID,FullDate,Year,Month,Quarter
1589,26-May-15,2015,5,Q2
1590,24-May-22,2022,5,Q2
1597,28-May-15,2015,5,Q2
1604,05-May-20,2020,5,Q2
1637,26-May-17,2017,5,Q2
1649,26-May-23,2023,5,Q2
1680,30-May-19,2019,5,Q2
1685,25-May-20,2020,5,Q2
1707,19-May-20,2020,5,Q2
1731,14-May-21,2021,5,Q2
1773,17-May-20,2020,5,Q2
1791,13-May-20,2020,5,Q2
1800,02-May-18,2018,5,Q2
1812,14-May-16,2016,5,Q2
1814,26-May-15,2015,5,Q2
1816,17-May-19,2019,5,Q2
1840,09-May-24,2024,5,Q2
1847,01-May-20,2020,5,Q2
1851,12-May-24,2024,5,Q2
1887,06-May-20,2020,5,Q2
1892,21-May-22,2022,5,Q2
1901,03-May-15,2015,5,Q2
1904,30-May-19,2019,5,Q2
1928,08-May-18,2018,5,Q2
1939,22-May-17,2017,5,Q2
1941,17-May-18,2018,5,Q2
1947,28-May-22,2022,5,Q2
1948,04-May-22,2022,5,Q2
1959,21-May-17,2017,5,Q2
1977,15-May-21,2021,5,Q2
1983,16-May-19,2019,5,Q2
2007,20-May-15,2015,5,Q2
2010,25-May-20,2020,5,Q2
2021,12-May-19,2019,5,Q2
2023,24-May-21,2021,5,Q2
2067,31-May-16,2016,5,Q2
2080,29-May-21,2021,5,Q2
2093,03-May-18,2018,5,Q2
2095,19-May-17,2017,5,Q2
2124,28-May-24,2024,5,Q2
2139,25-May-20,2020,5,Q2
2143,03-May-22,2022,5,Q2
2147,16-May-19,2019,5,Q2
2183,27-May-24,2024,5,Q2
2205,29-May-18,2018,5,Q2
2227,01-May-19,2019,5,Q2
2252,07-May-18,2018,5,Q2
2259,10-May-18,2018,5,Q2
2279,24-May-17,2017,5,Q2
2285,21-May-23,2023,5,Q2
2306,16-May-15,2015,5,Q2
2315,19-May-23,2023,5,Q2
2347,11-May-16,2016,5,Q2
2351,20-May-24,2024,5,Q2
2359,16-May-22,2022,5,Q2
2366,19-May-18,2018,5,Q2
2395,29-May-20,2020,5,Q2
2429,11-May-21,2021,5,Q2
2450,22-May-20,2020,5,Q2
2457,13-May-22,2022,5,Q2
2467,22-May-20,2020,5,Q2
2468,12-May-20,2020,5,Q2
2469,26-May-17,2017,5,Q2
2501,17-May-16,2016,5,Q2
2512,08-May-16,2016,5,Q2
2514,19-May-16,2016,5,Q2
2534,22-May-18,2018,5,Q2
2551,23-May-20,2020,5,Q2
2554,18-May-16,2016,5,Q2
2565,05-May-23,2023,5,Q2
2577,12-May-20,2020,5,Q2
2580,18-May-20,2020,5,Q2
2586,09-May-22,2022,5,Q2
2606,18-May-21,2021,5,Q2
2608,20-May-24,2024,5,Q2
2619,12-May-24,2024,5,Q2
2635,24-May-18,2018,5,Q2
2638,06-May-23,2023,5,Q2
2645,11-May-21,2021,5,Q2
2663,02-May-23,2023,5,Q2
2681,10-May-20,2020,5,Q2
2682,25-May-20,2020,5,Q2
2690,03-May-18,2018,5,Q2
2702,16-May-17,2017,5,Q2
2703,22-May-15,2015,5,Q2
2723,06-May-15,2015,5,Q2
2728,15-May-18,2018,5,Q2
2746,01-May-22,2022,5,Q2
2762,30-May-17,2017,5,Q2
2774,03-May-20,2020,5,Q2
2785,11-May-18,2018,5,Q2
2816,23-May-19,2019,5,Q2
2820,22-May-22,2022,5,Q2
2829,27-May-24,2024,5,Q2
2845,27-May-21,2021,5,Q2
2852,27-May-21,2021,5,Q2
2862,15-May-23,2023,5,Q2
2867,23-May-21,2021,5,Q2
2872,14-May-22,2022,5,Q2
2877,05-May-22,2022,5,Q2
2888,04-May-19,2019,5,Q2
2891,23-May-18,2018,5,Q2
2897,30-May-16,2016,5,Q2
2902,29-May-21,2021,5,Q2
2912,23-May-19,2019,5,Q2
2928,12-May-20,2020,5,Q2
2955,28-May-23,2023,5,Q2
2999,05-May-15,2015,5,Q2
3010,15-May-20,2020,5,Q2
3016,04-May-23,2023,5,Q2
3030,29-May-19,2019,5,Q2
3031,10-May-23,2023,5,Q2
3042,21-May-24,2024,5,Q2
3047,10-May-21,2021,5,Q2
3060,12-May-15,2015,5,Q2
3062,23-May-22,2022,5,Q2
3073,24-May-20,2020,5,Q2
3074,03-May-22,2022,5,Q2
3076,10-May-24,2024,5,Q2
3107,09-May-17,2017,5,Q2
3116,09-May-22,2022,5,Q2
3120,26-May-17,2017,5,Q2
3140,01-May-18,2018,5,Q2
3146,25-May-17,2017,5,Q2
3150,22-May-17,2017,5,Q2
3154,24-May-15,2015,5,Q2
3156,12-May-24,2024,5,Q2
3161,15-May-17,2017,5,Q2
3181,21-May-16,2016,5,Q2
3193,23-May-21,2021,5,Q2
3207,24-May-19,2019,5,Q2
3209,18-May-19,2019,5,Q2
3217,04-May-18,2018,5,Q2
3242,28-May-18,2018,5,Q2
3244,28-May-21,2021,5,Q2
3264,19-May-24,2024,5,Q2
3282,17-May-24,2024,5,Q2
3294,03-May-21,2021,5,Q2
3297,28-May-18,2018,5,Q2
3326,12-May-24,2024,5,Q2
3331,31-May-23,2023,5,Q2
3349,03-May-16,2016,5,Q2
3358,27-May-19,2019,5,Q2
3360,03-May-15,2015,5,Q2
3361,02-May-16,2016,5,Q2
3372,22-May-24,2024,5,Q2
3377,30-May-22,2022,5,Q2
3382,07-May-17,2017,5,Q2
3387,23-May-24,2024,5,Q2
3391,16-May-16,2016,5,Q2
3393,27-May-21,2021,5,Q2
3402,17-May-22,2022,5,Q2
3428,08-May-21,2021,5,Q2
3429,13-May-19,2019,5,Q2
3436,03-May-22,2022,5,Q2
3442,02-May-16,2016,5,Q2
3443,12-May-23,2023,5,Q2
3460,15-May-21,2021,5,Q2
3468,21-May-18,2018,5,Q2
3474,12-May-18,2018,5,Q2
3483,06-May-23,2023,5,Q2
3485,02-May-21,2021,5,Q2
3496,22-May-21,2021,5,Q2
3500,16-May-19,2019,5,Q2
3505,08-May-16,2016,5,Q2
3514,02-May-23,2023,5,Q2
3515,14-May-23,2023,5,Q2
3560,17-May-18,2018,5,Q2
3578,04-May-23,2023,5,Q2
3658,04-May-17,2017,5,Q2
3660,29-May-24,2024,5,Q2
3697,21-May-17,2017,5,Q2
3724,17-May-17,2017,5,Q2
3737,11-May-23,2023,5,Q2
3738,05-May-23,2023,5,Q2
3741,27-May-24,2024,5,Q2
3748,03-May-24,2024,5,Q2
3778,29-May-21,2021,5,Q2
3790,05-May-19,2019,5,Q2
3791,16-May-15,2015,5,Q2
3793,26-May-21,2021,5,Q2
3817,24-May-15,2015,5,Q2
3820,30-May-22,2022,5,Q2
3830,14-May-19,2019,5,Q2
3840,03-May-17,2017,5,Q2
3842,22-May-23,2023,5,Q2
3875,03-May-15,2015,5,Q2
3879,26-May-18,2018,5,Q2
3902,12-May-18,2018,5,Q2
3915,06-May-21,2021,5,Q2
3925,26-May-19,2019,5,Q2
3934,26-May-16,2016,5,Q2
3954,06-May-16,2016,5,Q2
3956,15-May-17,2017,5,Q2
3960,17-May-24,2024,5,Q2
3978,23-May-23,2023,5,Q2
3979,21-May-17,2017,5,Q2
3983,01-May-19,2019,5,Q2
4015,31-May-21,2021,5,Q2
4023,26-May-23,2023,5,Q2
4031,21-May-23,2023,5,Q2
4046,03-May-20,2020,5,Q2
4071,11-May-19,2019,5,Q2
4075,23-May-19,2019,5,Q2
4088,03-May-17,2017,5,Q2
4122,23-May-23,2023,5,Q2
4125,12-May-22,2022,5,Q2
4129,09-May-15,2015,5,Q2
4158,10-May-16,2016,5,Q2
4159,16-May-23,2023,5,Q2
4179,22-May-17,2017,5,Q2
4191,17-May-23,2023,5,Q2
4211,20-May-23,2023,5,Q2
4213,04-May-24,2024,5,Q2
4228,24-May-19,2019,5,Q2
4231,28-May-19,2019,5,Q2
4257,16-May-20,2020,5,Q2
4259,04-May-18,2018,5,Q2
4269,17-May-18,2018,5,Q2
4275,20-May-22,2022,5,Q2
4283,31-May-20,2020,5,Q2
4285,14-May-18,2018,5,Q2
4287,10-May-18,2018,5,Q2
4289,26-May-24,2024,5,Q2
4293,07-May-15,2015,5,Q2
4306,22-May-21,2021,5,Q2
4366,29-May-19,2019,5,Q2
4368,25-May-19,2019,5,Q2
4381,27-May-21,2021,5,Q2
4406,03-May-23,2023,5,Q2
4411,16-May-16,2016,5,Q2
4453,23-May-20,2020,5,Q2
4482,27-May-20,2020,5,Q2
4505,16-May-22,2022,5,Q2
4518,31-May-19,2019,5,Q2
4550,15-May-24,2024,5,Q2
4579,03-May-16,2016,5,Q2
4588,07-May-22,2022,5,Q2
4599,11-May-18,2018,5,Q2
4614,15-May-23,2023,5,Q2
4629,04-May-16,2016,5,Q2
4642,31-May-24,2024,5,Q2
4655,12-May-20,2020,5,Q2
4657,05-May-21,2021,5,Q2
4675,26-May-18,2018,5,Q2
4714,08-May-17,2017,5,Q2
4745,26-May-18,2018,5,Q2
4759,04-May-19,2019,5,Q2
4763,23-May-23,2023,5,Q2
4765,18-May-17,2017,5,Q2
4780,23-May-15,2015,5,Q2
4813,13-May-23,2023,5,Q2
4820,17-May-16,2016,5,Q2
4832,08-May-24,2024,5,Q2
4852,27-May-23,2023,5,Q2
4854,09-May-15,2015,5,Q2
4859,28-May-16,2016,5,Q2
4863,29-May-22,2022,5,Q2
4880,25-May-16,2016,5,Q2
4901,17-May-20,2020,5,Q2
4911,20-May-17,2017,5,Q2
4918,27-May-18,2018,5,Q2
4923,05-May-21,2021,5,Q2
4934,16-May-17,2017,5,Q2
4937,14-May-17,2017,5,Q2
4940,21-May-18,2018,5,Q2
4959,01-May-15,2015,5,Q2
4972,10-May-16,2016,5,Q2
4984,08-May-24,2024,5,Q2
4988,08-May-22,2022,5,Q2
4992,03-May-23,2023,5,Q2
11,22-Jun-18,2018,6,Q2
32,11-Jun-18,2018,6,Q2
35,10-Jun-16,2016,6,Q2
66,16-Jun-19,2019,6,Q2
73,28-Jun-19,2019,6,Q2
76,01-Jun-16,2016,6,Q2
91,04-Jun-23,2023,6,Q2
112,04-Jun-18,2018,6,Q2
121,24-Jun-16,2016,6,Q2
122,29-Jun-20,2020,6,Q2
128,14-Jun-16,2016,6,Q2
140,16-Jun-20,2020,6,Q2
151,25-Jun-20,2020,6,Q2
158,22-Jun-17,2017,6,Q2
239,12-Jun-16,2016,6,Q2
242,27-Jun-16,2016,6,Q2
287,15-Jun-24,2024,6,Q2
295,30-Jun-23,2023,6,Q2
315,17-Jun-22,2022,6,Q2
335,01-Jun-20,2020,6,Q2
342,28-Jun-17,2017,6,Q2
359,02-Jun-16,2016,6,Q2
402,13-Jun-17,2017,6,Q2
414,06-Jun-17,2017,6,Q2
438,26-Jun-19,2019,6,Q2
467,06-Jun-15,2015,6,Q2
482,04-Jun-23,2023,6,Q2
528,17-Jun-22,2022,6,Q2
557,05-Jun-23,2023,6,Q2
566,03-Jun-18,2018,6,Q2
586,07-Jun-16,2016,6,Q2
608,10-Jun-23,2023,6,Q2
611,30-Jun-20,2020,6,Q2
623,24-Jun-16,2016,6,Q2
632,03-Jun-18,2018,6,Q2
638,30-Jun-22,2022,6,Q2
662,06-Jun-22,2022,6,Q2
670,15-Jun-18,2018,6,Q2
678,02-Jun-16,2016,6,Q2
681,26-Jun-17,2017,6,Q2
691,12-Jun-23,2023,6,Q2
706,24-Jun-22,2022,6,Q2
723,11-Jun-22,2022,6,Q2
748,21-Jun-15,2015,6,Q2
753,06-Jun-18,2018,6,Q2
759,20-Jun-19,2019,6,Q2
826,17-Jun-19,2019,6,Q2
847,22-Jun-22,2022,6,Q2
918,13-Jun-22,2022,6,Q2
934,09-Jun-15,2015,6,Q2
948,17-Jun-15,2015,6,Q2
978,07-Jun-20,2020,6,Q2
1003,24-Jun-18,2018,6,Q2
1006,27-Jun-15,2015,6,Q2
1034,10-Jun-22,2022,6,Q2
1057,06-Jun-22,2022,6,Q2
1071,22-Jun-18,2018,6,Q2
1086,07-Jun-20,2020,6,Q2
1088,26-Jun-20,2020,6,Q2
1108,30-Jun-20,2020,6,Q2
1111,02-Jun-15,2015,6,Q2
1121,14-Jun-22,2022,6,Q2
1123,19-Jun-22,2022,6,Q2
1146,03-Jun-16,2016,6,Q2
1155,04-Jun-15,2015,6,Q2
1163,14-Jun-20,2020,6,Q2
1203,13-Jun-16,2016,6,Q2
1212,26-Jun-17,2017,6,Q2
1218,01-Jun-16,2016,6,Q2
1248,23-Jun-17,2017,6,Q2
1281,27-Jun-24,2024,6,Q2
1291,06-Jun-17,2017,6,Q2
1329,22-Jun-23,2023,6,Q2
1342,15-Jun-18,2018,6,Q2
1353,25-Jun-15,2015,6,Q2
1365,19-Jun-18,2018,6,Q2
1410,27-Jun-18,2018,6,Q2
1437,21-Jun-15,2015,6,Q2
1441,19-Jun-19,2019,6,Q2
1446,13-Jun-17,2017,6,Q2
1450,10-Jun-18,2018,6,Q2
1456,14-Jun-22,2022,6,Q2
1457,16-Jun-18,2018,6,Q2
1462,25-Jun-23,2023,6,Q2
1476,22-Jun-23,2023,6,Q2
1481,03-Jun-19,2019,6,Q2
1483,11-Jun-18,2018,6,Q2
1484,25-Jun-15,2015,6,Q2
1494,07-Jun-22,2022,6,Q2
1512,04-Jun-15,2015,6,Q2
1514,03-Jun-23,2023,6,Q2
1520,26-Jun-20,2020,6,Q2
1575,20-Jun-23,2023,6,Q2
1579,24-Jun-20,2020,6,Q2
1591,13-Jun-17,2017,6,Q2
1607,19-Jun-15,2015,6,Q2
1628,04-Jun-15,2015,6,Q2
1638,08-Jun-22,2022,6,Q2
1645,20-Jun-16,2016,6,Q2
1647,15-Jun-18,2018,6,Q2
1662,29-Jun-24,2024,6,Q2
1701,01-Jun-17,2017,6,Q2
1704,13-Jun-24,2024,6,Q2
1718,21-Jun-17,2017,6,Q2
1727,01-Jun-16,2016,6,Q2
1732,25-Jun-19,2019,6,Q2
1759,05-Jun-16,2016,6,Q2
1765,17-Jun-24,2024,6,Q2
1783,11-Jun-18,2018,6,Q2
1786,08-Jun-15,2015,6,Q2
1806,07-Jun-19,2019,6,Q2
1819,15-Jun-17,2017,6,Q2
1849,08-Jun-19,2019,6,Q2
1862,15-Jun-15,2015,6,Q2
1868,03-Jun-16,2016,6,Q2
1870,23-Jun-19,2019,6,Q2
1874,02-Jun-18,2018,6,Q2
1876,07-Jun-23,2023,6,Q2
1890,27-Jun-15,2015,6,Q2
1915,19-Jun-22,2022,6,Q2
1935,14-Jun-23,2023,6,Q2
1944,11-Jun-15,2015,6,Q2
1949,27-Jun-22,2022,6,Q2
1967,18-Jun-17,2017,6,Q2
1999,09-Jun-24,2024,6,Q2
2000,11-Jun-16,2016,6,Q2
2012,19-Jun-20,2020,6,Q2
2017,07-Jun-15,2015,6,Q2
2055,25-Jun-24,2024,6,Q2
2056,13-Jun-24,2024,6,Q2
2071,09-Jun-22,2022,6,Q2
2106,02-Jun-24,2024,6,Q2
2129,11-Jun-18,2018,6,Q2
2130,10-Jun-19,2019,6,Q2
2131,07-Jun-23,2023,6,Q2
2146,02-Jun-19,2019,6,Q2
2155,16-Jun-19,2019,6,Q2
2173,01-Jun-22,2022,6,Q2
2178,14-Jun-20,2020,6,Q2
2185,21-Jun-24,2024,6,Q2
2191,06-Jun-15,2015,6,Q2
2196,20-Jun-22,2022,6,Q2
2225,21-Jun-18,2018,6,Q2
2298,02-Jun-19,2019,6,Q2
2329,02-Jun-23,2023,6,Q2
2331,11-Jun-18,2018,6,Q2
2333,16-Jun-17,2017,6,Q2
2336,08-Jun-22,2022,6,Q2
2356,08-Jun-20,2020,6,Q2
2365,28-Jun-23,2023,6,Q2
2388,06-Jun-18,2018,6,Q2
2398,04-Jun-18,2018,6,Q2
2407,11-Jun-22,2022,6,Q2
2409,22-Jun-22,2022,6,Q2
2411,02-Jun-24,2024,6,Q2
2416,10-Jun-20,2020,6,Q2
2417,05-Jun-24,2024,6,Q2
2434,02-Jun-20,2020,6,Q2
2454,28-Jun-20,2020,6,Q2
2466,26-Jun-20,2020,6,Q2
2472,18-Jun-18,2018,6,Q2
2477,03-Jun-17,2017,6,Q2
2495,16-Jun-24,2024,6,Q2
2513,23-Jun-23,2023,6,Q2
2518,02-Jun-20,2020,6,Q2
2535,18-Jun-15,2015,6,Q2
2547,13-Jun-15,2015,6,Q2
2560,01-Jun-17,2017,6,Q2
2578,10-Jun-22,2022,6,Q2
2579,24-Jun-19,2019,6,Q2
2589,08-Jun-15,2015,6,Q2
2597,08-Jun-22,2022,6,Q2
2611,03-Jun-16,2016,6,Q2
2615,25-Jun-24,2024,6,Q2
2623,28-Jun-24,2024,6,Q2
2625,29-Jun-24,2024,6,Q2
2627,10-Jun-24,2024,6,Q2
2628,01-Jun-19,2019,6,Q2
2650,17-Jun-16,2016,6,Q2
2664,24-Jun-16,2016,6,Q2
2672,04-Jun-20,2020,6,Q2
2700,04-Jun-16,2016,6,Q2
2732,22-Jun-16,2016,6,Q2
2735,16-Jun-19,2019,6,Q2
2797,24-Jun-24,2024,6,Q2
2800,05-Jun-19,2019,6,Q2
2803,19-Jun-15,2015,6,Q2
2853,15-Jun-22,2022,6,Q2
2854,07-Jun-16,2016,6,Q2
2855,27-Jun-22,2022,6,Q2
2898,15-Jun-17,2017,6,Q2
2901,16-Jun-23,2023,6,Q2
2930,09-Jun-15,2015,6,Q2
2933,02-Jun-20,2020,6,Q2
2954,20-Jun-20,2020,6,Q2
2957,22-Jun-16,2016,6,Q2
2972,23-Jun-20,2020,6,Q2
2980,16-Jun-20,2020,6,Q2
2997,23-Jun-20,2020,6,Q2
3003,28-Jun-16,2016,6,Q2
3033,05-Jun-18,2018,6,Q2
3034,04-Jun-15,2015,6,Q2
3045,28-Jun-16,2016,6,Q2
3049,05-Jun-15,2015,6,Q2
3050,23-Jun-22,2022,6,Q2
3052,15-Jun-16,2016,6,Q2
3058,11-Jun-15,2015,6,Q2
3091,27-Jun-23,2023,6,Q2
3102,11-Jun-16,2016,6,Q2
3115,18-Jun-16,2016,6,Q2
3126,06-Jun-22,2022,6,Q2
3142,10-Jun-23,2023,6,Q2
3159,03-Jun-15,2015,6,Q2
3174,23-Jun-17,2017,6,Q2
3186,29-Jun-24,2024,6,Q2
3214,04-Jun-22,2022,6,Q2
3220,25-Jun-19,2019,6,Q2
3227,21-Jun-15,2015,6,Q2
3232,28-Jun-18,2018,6,Q2
3243,11-Jun-18,2018,6,Q2
3253,15-Jun-15,2015,6,Q2
3288,24-Jun-15,2015,6,Q2
3291,27-Jun-23,2023,6,Q2
3292,11-Jun-17,2017,6,Q2
3309,02-Jun-16,2016,6,Q2
3325,22-Jun-15,2015,6,Q2
3340,27-Jun-20,2020,6,Q2
3344,28-Jun-20,2020,6,Q2
3346,04-Jun-16,2016,6,Q2
3353,22-Jun-16,2016,6,Q2
3367,01-Jun-19,2019,6,Q2
3373,28-Jun-22,2022,6,Q2
3381,02-Jun-16,2016,6,Q2
3383,18-Jun-17,2017,6,Q2
3399,02-Jun-17,2017,6,Q2
3418,04-Jun-18,2018,6,Q2
3427,23-Jun-19,2019,6,Q2
3433,14-Jun-15,2015,6,Q2
3440,29-Jun-18,2018,6,Q2
3444,22-Jun-15,2015,6,Q2
3494,19-Jun-24,2024,6,Q2
3509,19-Jun-16,2016,6,Q2
3521,25-Jun-18,2018,6,Q2
3545,15-Jun-16,2016,6,Q2
3561,26-Jun-17,2017,6,Q2
3565,24-Jun-17,2017,6,Q2
3572,20-Jun-24,2024,6,Q2
3618,22-Jun-23,2023,6,Q2
3642,18-Jun-23,2023,6,Q2
3650,12-Jun-17,2017,6,Q2
3655,12-Jun-22,2022,6,Q2
3659,22-Jun-20,2020,6,Q2
3677,07-Jun-19,2019,6,Q2
3706,28-Jun-16,2016,6,Q2
3714,05-Jun-18,2018,6,Q2
3715,10-Jun-17,2017,6,Q2
3728,12-Jun-24,2024,6,Q2
3751,06-Jun-22,2022,6,Q2
3771,27-Jun-16,2016,6,Q2
3783,22-Jun-16,2016,6,Q2
3798,09-Jun-15,2015,6,Q2
3805,23-Jun-17,2017,6,Q2
3806,18-Jun-20,2020,6,Q2
3834,04-Jun-19,2019,6,Q2
3872,04-Jun-20,2020,6,Q2
3885,20-Jun-20,2020,6,Q2
3891,20-Jun-23,2023,6,Q2
3894,17-Jun-23,2023,6,Q2
3906,26-Jun-17,2017,6,Q2
3936,08-Jun-15,2015,6,Q2
3939,21-Jun-23,2023,6,Q2
3947,01-Jun-24,2024,6,Q2
4005,07-Jun-18,2018,6,Q2
4011,22-Jun-22,2022,6,Q2
4016,18-Jun-24,2024,6,Q2
4038,18-Jun-16,2016,6,Q2
4049,12-Jun-20,2020,6,Q2
4086,28-Jun-24,2024,6,Q2
4087,06-Jun-15,2015,6,Q2
4098,11-Jun-22,2022,6,Q2
4103,21-Jun-16,2016,6,Q2
4134,27-Jun-18,2018,6,Q2
4140,02-Jun-22,2022,6,Q2
4143,25-Jun-16,2016,6,Q2
4173,30-Jun-22,2022,6,Q2
4232,17-Jun-16,2016,6,Q2
4258,24-Jun-23,2023,6,Q2
4273,28-Jun-15,2015,6,Q2
4276,03-Jun-19,2019,6,Q2
4277,23-Jun-17,2017,6,Q2
4320,08-Jun-23,2023,6,Q2
4332,21-Jun-24,2024,6,Q2
4347,24-Jun-17,2017,6,Q2
4348,17-Jun-20,2020,6,Q2
4353,13-Jun-16,2016,6,Q2
4360,18-Jun-17,2017,6,Q2
4384,14-Jun-20,2020,6,Q2
4385,26-Jun-24,2024,6,Q2
4393,11-Jun-16,2016,6,Q2
4415,29-Jun-18,2018,6,Q2
4420,24-Jun-15,2015,6,Q2
4423,21-Jun-15,2015,6,Q2
4430,18-Jun-15,2015,6,Q2
4432,23-Jun-23,2023,6,Q2
4475,29-Jun-16,2016,6,Q2
4488,24-Jun-24,2024,6,Q2
4498,26-Jun-15,2015,6,Q2
4502,28-Jun-18,2018,6,Q2
4548,06-Jun-16,2016,6,Q2
4563,15-Jun-24,2024,6,Q2
4569,13-Jun-20,2020,6,Q2
4576,28-Jun-18,2018,6,Q2
4589,20-Jun-22,2022,6,Q2
4594,07-Jun-16,2016,6,Q2
4633,12-Jun-16,2016,6,Q2
4649,08-Jun-24,2024,6,Q2
4667,24-Jun-19,2019,6,Q2
4676,04-Jun-20,2020,6,Q2
4680,02-Jun-16,2016,6,Q2
4682,15-Jun-23,2023,6,Q2
4692,22-Jun-18,2018,6,Q2
4711,13-Jun-23,2023,6,Q2
4716,13-Jun-24,2024,6,Q2
4717,07-Jun-17,2017,6,Q2
4725,10-Jun-18,2018,6,Q2
4730,24-Jun-24,2024,6,Q2
4733,26-Jun-22,2022,6,Q2
4740,20-Jun-23,2023,6,Q2
4793,29-Jun-20,2020,6,Q2
4799,19-Jun-22,2022,6,Q2
4831,01-Jun-17,2017,6,Q2
4846,11-Jun-17,2017,6,Q2
4870,12-Jun-18,2018,6,Q2
4898,12-Jun-20,2020,6,Q2
4915,28-Jun-15,2015,6,Q2
4946,08-Jun-19,2019,6,Q2
4947,10-Jun-16,2016,6,Q2
4960,23-Jun-15,2015,6,Q2
4963,20-Jun-16,2016,6,Q2
4969,30-Jun-22,2022,6,Q2
4987,29-Jun-19,2019,6,Q2
4989,26-Jun-20,2020,6,Q2
4994,24-Jun-19,2019,6,Q2
156,27-Jun-21,2021,6,Q2
191,27-Jun-21,2021,6,Q2
406,23-Jun-21,2021,6,Q2
429,01-Jun-21,2021,6,Q2
433,14-Jun-21,2021,6,Q2
439,14-Jun-21,2021,6,Q2
459,25-Jun-21,2021,6,Q2
500,28-Jun-21,2021,6,Q2
610,02-Jun-21,2021,6,Q2
636,16-Jun-21,2021,6,Q2
683,22-Jun-21,2021,6,Q2
743,20-Jun-21,2021,6,Q2
823,27-Jun-21,2021,6,Q2
894,24-Jun-21,2021,6,Q2
908,23-Jun-21,2021,6,Q2
959,19-Jun-21,2021,6,Q2
1035,14-Jun-21,2021,6,Q2
1287,08-Jun-21,2021,6,Q2
1309,03-Jun-21,2021,6,Q2
1326,26-Jun-21,2021,6,Q2
1470,23-Jun-21,2021,6,Q2
1538,30-Jun-21,2021,6,Q2
1766,18-Jun-21,2021,6,Q2
1877,21-Jun-21,2021,6,Q2
1913,03-Jun-21,2021,6,Q2
2119,11-Jun-21,2021,6,Q2
2339,06-Jun-21,2021,6,Q2
2525,17-Jun-21,2021,6,Q2
2576,10-Jun-21,2021,6,Q2
2626,06-Jun-21,2021,6,Q2
2646,09-Jun-21,2021,6,Q2
2648,07-Jun-21,2021,6,Q2
2660,17-Jun-21,2021,6,Q2
2765,26-Jun-21,2021,6,Q2
2775,06-Jun-21,2021,6,Q2
2806,29-Jun-21,2021,6,Q2
2821,06-Jun-21,2021,6,Q2
2949,01-Jun-21,2021,6,Q2
2965,11-Jun-21,2021,6,Q2
2986,01-Jun-21,2021,6,Q2
3029,28-Jun-21,2021,6,Q2
3136,13-Jun-21,2021,6,Q2
3139,12-Jun-21,2021,6,Q2
3202,18-Jun-21,2021,6,Q2
3224,17-Jun-21,2021,6,Q2
3454,22-Jun-21,2021,6,Q2
3537,09-Jun-21,2021,6,Q2
3585,12-Jun-21,2021,6,Q2
3666,24-Jun-21,2021,6,Q2
3722,25-Jun-21,2021,6,Q2
3762,21-Jun-21,2021,6,Q2
3815,21-Jun-21,2021,6,Q2
3862,23-Jun-21,2021,6,Q2
3868,23-Jun-21,2021,6,Q2
3878,20-Jun-21,2021,6,Q2
3882,25-Jun-21,2021,6,Q2
3951,27-Jun-21,2021,6,Q2
3970,24-Jun-21,2021,6,Q2
4294,11-Jun-21,2021,6,Q2
4369,13-Jun-21,2021,6,Q2
4434,17-Jun-21,2021,6,Q2
4467,03-Jun-21,2021,6,Q2
4645,23-Jun-21,2021,6,Q2
4690,26-Jun-21,2021,6,Q2
4747,14-Jun-21,2021,6,Q2
14,20-Apr-23,2023,4,Q2
51,03-Apr-16,2016,4,Q2
52,28-Apr-15,2015,4,Q2
56,08-Apr-18,2018,4,Q2
57,23-Apr-15,2015,4,Q2
58,08-Apr-20,2020,4,Q2
62,10-Apr-19,2019,4,Q2
86,15-Apr-16,2016,4,Q2
103,06-Apr-18,2018,4,Q2
108,08-Apr-18,2018,4,Q2
134,22-Apr-20,2020,4,Q2
141,26-Apr-16,2016,4,Q2
172,16-Apr-23,2023,4,Q2
189,03-Apr-24,2024,4,Q2
192,15-Apr-19,2019,4,Q2
195,24-Apr-22,2022,4,Q2
196,25-Apr-19,2019,4,Q2
198,21-Apr-18,2018,4,Q2
211,22-Apr-19,2019,4,Q2
213,17-Apr-20,2020,4,Q2
214,14-Apr-22,2022,4,Q2
243,22-Apr-24,2024,4,Q2
244,26-Apr-15,2015,4,Q2
264,07-Apr-20,2020,4,Q2
273,08-Apr-23,2023,4,Q2
302,22-Apr-23,2023,4,Q2
303,01-Apr-18,2018,4,Q2
313,12-Apr-18,2018,4,Q2
319,04-Apr-19,2019,4,Q2
322,27-Apr-22,2022,4,Q2
329,27-Apr-15,2015,4,Q2
338,24-Apr-20,2020,4,Q2
346,19-Apr-22,2022,4,Q2
365,07-Apr-19,2019,4,Q2
372,07-Apr-19,2019,4,Q2
379,22-Apr-21,2021,4,Q2
401,07-Apr-21,2021,4,Q2
415,04-Apr-18,2018,4,Q2
417,06-Apr-19,2019,4,Q2
423,19-Apr-20,2020,4,Q2
474,19-Apr-20,2020,4,Q2
475,05-Apr-16,2016,4,Q2
484,23-Apr-21,2021,4,Q2
485,22-Apr-15,2015,4,Q2
514,30-Apr-21,2021,4,Q2
520,30-Apr-18,2018,4,Q2
523,12-Apr-16,2016,4,Q2
529,04-Apr-21,2021,4,Q2
532,15-Apr-16,2016,4,Q2
535,19-Apr-22,2022,4,Q2
540,11-Apr-24,2024,4,Q2
542,29-Apr-20,2020,4,Q2
547,04-Apr-24,2024,4,Q2
